comment,season,user_id,user_name
★★★★★★★★★,6,2189,Ursula W
这一季注水也是太严重了，Bruce Willis客串好可爱。,6,2190,coie
特别逗趣,6,2198,Jellyfisher
because they got married,6,2121,Tooru
我在一个月里过完了六个人的十年，感悟着他们的变化，成长，经历着他们的人情世故，真的有一种说不出道不明的情愫。人生有几个十年呢？他们用十年的时间给全世界的fans带来欢笑，期盼和温情，可以说，也是一种伟大奉献。都说戏如人生，人生如戏，如若我的人生能像friends一样，当然是一场美好。,6,2135,Tory
最后一集好感人 呜呜,6,2168,Lynn
最好的时光。,6,2103,verayyyyyyyy
《老友记》的一大问题是反智，读到的一篇标题相当耸人听闻（“How a TV Sitcom Triggered the Downfall of Western Civilization“）的文章也控诉了这件事。反智的剧情在整个剧中实在太多，对Ross的任何涉及研究话题的嘲笑，甚至Joey和Phoebe这两个角色对任何复杂事物甚至复杂句子所表示出的不屑，拒绝深刻，拒绝复杂的精神也深刻影响了美国文化。,6,2111,时间
"Ross配不上Rachel,never",6,2128,D
WAG代替了它,6,2157,Q这一切的一切
最后的求婚成为十年老友记最让我感动的瞬间。,6,2160,私房歌
乔伊和菲比太可怜了,6,2183,Green2018
MONICA和CHANDLER订婚啦,6,2106,张淼淼
15，16讲what if最后殊途同归。,6,2108,Tangent
个人最喜欢的Monica和Chandler修成正果鸟。。。,6,2109,Angelab??con
爱死第六季了，找回最开始看的时候的感觉，几乎是一口气看下来的，最后飙泪了,6,2123,皮皮
嬉笑怒骂皆成文章，悲欢离合饱含真情。十年风雨笑与泪！,6,2171,sepumpkin
拖到现在第六季终于看完了 暑假果然就是补完的绝佳机会可是我真是好想一直这么拖下去永远都不要面对看到第十季的那一天 ;д ;,6,2173,chika
不看我睡不着,6,2206,romanmessi
一会儿笑死一会儿哭死，这季亮点多到可以重复看上好几遍也不会腻。Monica&Chandler终于修成正果什么的真是太有爱了。如果可以打六星的话。,6,2216,Ciao
Ross和Rachel离婚大战编剧编的好精彩/Joey吃土后终有转机/Chandler秘密求婚收尾太太精彩 （本季瑞茜威瑟斯庞 布鲁斯威利斯客串,6,2220,游坦
每晚老友记或者生活大爆炸成了睡前必备,6,2222,歹戈
第六季我終於總結出David串這六個人的感情關係的基本邏輯了：一定是一方愚蠢一方聰明：起初是古生物博士Ross和富家二貨Rachal; 現在是IT精英Chandler和處女座廚娘Monica， 所以一智一二的標準配置會持續下去，因此神經質的Phebe和文盲演員Joey是不可能在一起的.,6,2261,酵母菌先生
Phoebe is my favorite,6,2268,格子June
一生大爱,6,2279,看云闲人
这一季整体除了最后一集很感动之外没有太多亮点,6,2292,Stephanie
chandler怎么胖了那么多,6,2300,名草有主
喜欢JOEY！原来女追男的情节老友记也是要演的,6,2218,K
get不到双R，觉得Mon和钱钱的感情线很牵强。但菲比和Joe我真的磕。,6,2221,行走的雕像
我说过，如果这个世界没有了其他的片子，只剩下FRIENDS，永远更新播放，我也愿意~最喜欢的喜剧片~,6,2235,芙雅
求婚那段看哭了~,6,2239,石井
虽然只是情景剧，莫妮卡和钱德勒抱在一起的那一刻我还是泪目了。一段关系有结果，太不容易了。在钱德勒眼里，莫妮卡的强迫症控制欲反而让他享受其中，而莫妮卡也能包容钱德勒许多的不成熟。罗斯和瑞秋仍在寻寻觅觅，始终兜不回彼此身边。乔伊还是个只要有披萨或者小姐姐就满足的大男孩。菲比仍然一副怪咖傻大姐模样。上一季罗斯和瑞秋结婚了，这一季莫妮卡和钱德勒结婚了，下一季该整乔伊和菲比？,6,2241,焦糖爆爆
盗版DVD年代,6,2255,麝明 Musk Ming
浪漫的第六季,6,2280,随心由己
Chandler 和Monica订婚了！多好啊。,6,2294,忘记
许久之前我说没看过老友记，被某人鄙视了。从那以后，补偿似的看了N多遍。曾经他说我像MONICA，有些唠叨嗓门也不小。我嘲笑他像害怕承诺的CHANDLER。但现在看来，或许我是M，但他，注定不是我的C。,6,2209,九猫
看到最后一集，我要哭了,6,2211,机器猫的肚兜
aw。。他们真好。。。RICHARD也很好！！！！！！RICHARD真的很好！！！！！！！！！！！！！！！！！,6,2246,度過漫長歲月
.,6,2260,微喵的兔姑娘
"想着看两集睡觉，但从意识到Chan的求婚计划之后就欲罢不能。
我好想知道这个一直在胆怯、恐惧承诺的男孩，能不能最后迈出那一步。
Chan和Mon都是自卑到骨子里的，极度缺乏安全感，只是体现方式不同，一个畏缩，一个渴求，或者说Mon还多了股韧劲儿。没有比他们更登对的人了。
被暴击了，我真的没有想到，这辈子竟然有那么几个瞬间，我会觉得，爱情，甚至是婚姻，其实也没有那么遥远而绝望。
似乎对命运，对邂逅，对遇见一个对的人重新产生了希望。他们俩是可爱的，但绝不是完美的；我是有缺陷的，或许也会在某个人的眼中变得可爱呢？",6,2231,消亡之人
Chandler和Monica要结婚了！这季里的Chandler明显胖了！哈哈哈，Ross三次婚姻这件事被大伙频繁提起,6,2234,Invoker
不解释，看过n遍,6,2251,宅猫
這一季怎麼這麼多閃回。Bruce Willis美得炸裂。,6,2259,介意
习惯性五星。,6,2204,apple
经典的看多少遍都不厌烦~,6,2219,尧小诗
又开始看了 又看到生活的光明了！！！！！！！！！！！chandler 和 monica 结婚了！！！！！！T0T,6,2228,长工学者王二麻
M和C终于订婚了。,6,2232,井戒
罗斯第三次离婚ing...莫和钱同居了，瑞秋搬出去和菲比同住~瑞秋的土豆泥牛肉甜点~瑞秋的妹妹来啦~~~假想生活。。。闪回穿越！~罗斯找了个小女友~~菲比这季好主动。。。钱求婚了！！Richard好可怜。。。ooh~darling~u look wonderful tonight,6,2247,无名指
中间想象人生的两集特别有意思，连OP都改了。不过人生还是和原来的走向差不多。Mo在这一季造型特别好看（美女就连胖了脸都一样可爱）。,6,2249,李九弟Jody
T T最后又哭了啊。。男的喜欢Joey然后Chandler，女的都喜欢= =  有这样的朋友真是太爽了啊。。唉好吧我就是很落伍= =,6,2253,七
季数过半 非常喜欢老美们的DATING文化 超级喜欢Bruce Willis那部分,6,2264,林有夏
最感动最意想不到的求婚场面，婚姻最大的保障还要是真心相爱的两个人。,6,2275,Esther GDB
"2011,07,10--2011,07,13",6,2293,侯铮
瑞秋真讨人喜欢，怪不得安妮斯顿在美国那么受欢迎。,6,2299,juan2m
"They say u r high maintenance,but it's okay,because i like maintaining u.|Phoebe,it's okay that u don't want me to be your girlfriend,i have the best boyfriend.|-Chandler,i don't care if u can't cry,i love u.-Oh,that makes me feel so warm in my hollow tin chest",6,2326,一吃一大碗
终于看到CHANDLER对MONICA求婚了。哭了。太感动了。,6,2364,一颗卤蛋
能比第五季更甜的是不是只有第六季了，太喜欢M和C了，而且M这一季真的美翻了，可惜C这季胖了。但其实我更喜欢Richard这个角色。Rachel职场打拼挺可爱的，Ross还是那么惹人厌，居然交小女朋友。Joey终于有戏演了，总算能挣点钱了。Phoebe和Rachel住一起了。四个人有了备胎列表。虚构的两集也很有意思！,6,2381,Sissi
完全停不下来，但是必须留着，看一集少一集了。（现在已经开始反复刷了）,6,2398,豆瓣猜错了
发型和体型是有多么重要！！！！~~不知道是不是因为剧透了，最后一集都没有哭。。,6,2334,GuvGuv
"还能说什么,不看这个是种遗憾~",6,2357,夏荞
这季的最后几集特别好笑,6,2376,M[诶姆]
最好的钱莫，最后求婚的几集真的暴风哭泣，双向奔赴的爱情真的太美好了，他们互相包容互为补充，能够懂得对方的奇奇怪怪，会配合对方的性格，帮助对方，最有爱最坚定的爱情。恭喜钱德勒和莫妮卡终于修成正果，罗斯和瑞秋还要渡劫，乔伊和菲比也会遇到自己的真爱，真的太爱老友记了，还有就是，老友记越往后看，就知道爱情公寓抄袭有多离谱，还抄不到精髓，可恶。,6,2378,苏城微笑
豆瓣为什么会删了我的标记？,6,2391,Ron Chan
求婚看哭,6,2392,bsw
Chandler 和Monica 好治愈,6,2304,#NAME?
差一大半没看全 都因为版权被删了,6,2308,小呀嘛小匆匆
Chandler proposed to Monica.,6,2313,紫凝茜
莫妮卡终于和钱德订婚了,6,2314,纳尼
求婚那段哭了,6,2345,流水听淙
笑点还是够的。实在喜欢死菲比了，理想型啊。最后求婚了，真好啊。,6,2350,约翰柠檬
"Mon and Chan,touching",6,2358,Joooyce
补上,6,2369,打少
经过整整一季的纠结...莫妮卡和钱德勒终于订婚了,6,2372,Anakin
之前一度觉得笑料不够给力了，不过一路看下来，笑点已经不那么重要，光是看他们的故事就能给我足够的欢乐。BING要结婚了~~,6,2373,azhen
布鲁斯威斯利客串那几集挺逗，莫妮卡和钱德勒太有爱了,6,2379,昕小宝
阿，忽然惦记起看了一半的美剧………,6,2389,镜中猫|51neko
喜欢抱抱合集！,6,2390,殺死金毛玲
强烈要求更新老友记，经典中的经典，练口语的必看啊,6,2332,索尼不再爱立信
最后一集是我第一次看这剧看到哭。其实我真心不喜欢莫妮卡这种黑木耳，要是理查德强势一点或者卑鄙一点，她完全就被挖了，可怜死宅钱德勒只能回家抱着戒指哭了。不过既然编剧都这样了，而且我也被剧透无数次了，所以let it go好了，反正又不是真的对吧！,6,2352,ArenA
我最喜欢的男人订婚了~~,6,2360,神秘金针菇
Chandler和joey！Chandler搬出去的那一晚绞尽脑汁输钱给joey真是感动cry！！Chandler and Monica！最后一集都要哭了!幸福的人啊要一直幸福下去！,6,2362,不吃馒头争口气
哭了 ~~~,6,2363,未来战士
"Chan&Mon verify my definition of Love. 6 seasons are enough. ps, Rach is a loser, Ross a freak, Pheeb's sweet & Joe's cute.",6,2367,godeau
当Monica抢先下跪的时候，我发觉我对她的印象从来没这么好过……,6,2370,猪头妖怪
chandler最理想的未来里还有把joey养在车库上，要哭了！,7,2400,大眼袋王
这一年，安妮斯顿与皮特结婚了。,7,2405,drunkenstain
主题从青春和爱情，到了现在的生活和家庭，不变的唯有友谊,7,2415,菠萝
终于结了一对儿！,7,2468,时坚
最爱joey,7,2484,Q这一切的一切
快乐的时光总是过得特别快。,7,2427,岬
你们结婚了。内牛满面,7,2442,格子
现在才知道爱情公寓有多过分,7,2447,小羊仔
finally,7,2449,AIR COOLER
这季的大牌好多昂，只消一个晚班，我就能一周一季。最后一集从chandler买来小BB的衣服开始足足哭了七分钟 ……,7,2453,Muggle、佑。
终于结婚了，捏哈哈,7,2460,张淼淼
对我来说笑点最冷的二人结婚噜，这季又看到钱德勒瘦下来~,7,2483,安又胖难吃死了
最开始看的一季。,7,2492,Moss大妖
钱德勒这季刚开始几集不仅变胖变难看，还戴上了眼镜，不知道是为什么。。,7,2409,野鸡
mo和钱德闹了两季终于结婚了~~~看到了心爱的赖德，好满足~~~,7,2440,luluya
其实我特期待俩配角的出现：Janice和Joey的烟枪经纪人。“Oh~~My~~God~~”,7,2445,June
因为菲比说自己至今还没有一个完美的长吻，Joey就在街角温柔地kiss her，啊浪漫又感动。Joey就是小天使呀,7,2404,Tronada
mc痛的死去活來 躲在家做一天病貓。但也終於有機會完成這個跨度長達兩年的漫长观看過程。依然昰笑點密集 有幾處看得幾乎笑出聲來。前段時間看了破產姐妹 但昰並不喜歡。我不喜歡那種充斥著各種金錢觀和價值觀的笑料 我喜歡的昰最好的朋友都在身邊 想愛的人就住在對面。這也是我喜歡老友記的原因。,7,2417,曼靑
笑点渐渐被泪点赶超。,7,2435,哔呣咣啵の哸啐
小钱钱结婚啦,7,2443,M
求婚鸟,6,2252,阿GUN
C&M大爱你们,6,2278,Fanta??
看哭了！,6,2298,僵尸太疲惫
"钱莫赌城确定心意那段甜爆了
瑞瑞罗斯喝大了登记那段又甜又好笑",6,2315,无事小神仙
chandler和monica真的订婚了啊啊啊啊啊啊啊啊啊啊啊啊啊啊好棒！一如既往有趣又温暖~【9.8】,6,2318,奶油小方
钱莫CP就是最好磕的，他们这一路走来好甜蜜，最后莫妮卡和钱德勒的求婚看的人感动，纯爱战士泪目了！这一季的罗斯依旧搞笑担当，瑞秋颜值达到了巅峰，乔伊终于有了工作还当上了船长，菲比的神经质依旧搞怪浪漫。有时候再回看前几季，发现岁月真的不饶人啊，六人在变老，但记忆也更深刻了，继续开心下去吧！,6,2322,霍格沃茨在校生
求婚了求婚了～～～TT________TT,6,2335,Icer
求婚看哭了昂~~朋友们的祝福也超真心！！哎呀喜欢死了~！！,6,2336,鲍伯甜心
绝对经典。,6,2351,superhui
最后一集泪奔,6,2368,豆豆
没有更多的赞美之言了，做到第六季还如此出色，真不简单！★★★★★,6,2397,TheMaxMan
没有新剧看的空档期，就看老友记~,6,2301,瑷小麟
乐点有些下降 still good~,6,2321,棉亚麻树枝
以莫妮卡和钱德为主角，这一部我不太喜欢。,6,2343,我是一只小熊猫
"最后一集的求婚好感人啊~ I thought that it mattered what I said or where I said it. Then I realized the only thing that matters is that you, you make me happier than I ever thought I could be.",6,2354,怕冷的北极熊
莫妮卡求婚简直是催泪神器，看一次哭一次，但是我也就看了百十来遍吧,6,2366,卡卡欧
胖了的钱德哦！每个人我都喜欢！,6,2388,dodo
"All shall be well, jack shall have Jill.",6,2395,TheAnglesWept
看了无数遍，看到上一句台词都知道下一句台词是什么，但还是看不厌。,6,2396,糖紫
"first i think i love chandler most,now i think i love u all!!!最后求婚那场还是哭的稀里哗啦啊。那个让你放下一切自尊去主动爱的人。",6,2325,maggie
妈的真没想到最后钱德勒进入房间那段看哭了。,6,2339,NeonBible
Chandler胖了，最后一集求婚好感人，Chandler真是个好男人，爱死他了！！！,6,2341,浮生若梦
yeah！Monica和Chandler要结婚了！yeah！,6,2346,HelloDoris
Ross换发型之后竟然有些逆龄生长，Chandler真是胖到没眼看了。,6,2355,Alain
乔伊是吾爱,6,2356,shondjo
最后求婚真是好感人。,6,2365,十年
结婚了结婚了噢噢噢,6,2371,埃爾西
某位主演的容貌变化让人忍俊不禁，某场重大事件的发生让人心头一喜，眨眼间，Friends 的旅程已然过半。,6,2382,Maxthor
第一次看到第六季略感狗血看不下去了。后来没得看了继续，完结了十季。每一季都有几集可圈可点的,6,2305,古怪因子
我的大三结束了，老友记第六季结束了。,6,2306,可爱的你
看到Chandler说要求婚的时候就想哭，到最后真的求婚的时候哭瞎。。。,6,2312,一碗云吞
Ross成为Divorce Force的关键季。DS因为要去拍BoB所以瘦了好多，严重怀疑脱衣服的戏码是在故意让他秀身材。Bruce Willis客串Liz的爸爸，和Rach搞到一起，这整个故事线都很讨厌，也很好笑。我的笑点依然是poor Ross。,6,2317,chamatin
经典得不能再经典了。,6,2338,夏泉舒
看到最后一集钱德勒向莫妮卡求婚，是不是所有人都和我一样泪流成河。,6,2380,杜若洲
订婚了~~~~~激动,6,2386,heciuciu
钱德勒这个人物真的很饱满，还有瑞秋，从第一季到第七季瑞秋给人最大的感觉就是成长，越来越好，越来越会体谅别人,7,2408,涟立
最好的时光。,7,2457,verayyyyyyyy
莫妮卡和钱得要结婚了,7,2463,Ho
chandler 和 monica 终于结婚了,7,2471,苦逼少年马当娜
又看完一季啦,7,2482,Aing
"唯一看完的一部美剧！~
六个人都喜欢！~",7,2486,H
就是觉得chanlder自从和monica订婚后就再没有以前那么好玩儿了，也可能跟本人在现实生活中吸毒的原因有关，感觉他的戏好少，非常想念前三季的他~,7,2403,米姐起飞
浑身都是缺点的六个人却依旧如此讨喜。越来越喜欢Joey和Phoebe了。,7,2414,沉歌
结尾那里 爱情公寓抄的干干净净 甚至都没加自己的东西 我看到这个结局 我就知道怀孕的不是莫妮卡而是瑞秋了??真的奇怪 没看过老友记 却一路被剧透了呢??,7,2418,瞬息间是夜晚-
We are the BEANS...lol,7,2433,关键是be free
开始喜欢上Joey啦！Monica和Chandler终于结婚了，Rachel怀孕鸟,7,2439,浮生若梦
Chandler & Monica 结婚.Rachel 30岁。,7,2451,古格
Gary！！！！！！！！！！！！！！！,7,2455,和风莫吉托
又完一季,7,2464,源源
围绕着C和M婚礼展开的一季，中间穿插了很多前几季的review，很温馨，戴眼镜的Chandler秀色可餐，暴瘦是因为吸毒的缘故么...,7,2465,Maruko
前进！雷切儿！,7,2474,恶隐息烙
幸福ing,7,2475,亦瑶燕伶
看了8遍了呀，还会继续反复看下去,7,2495,半半
结婚真美好。。,7,2496,下垂眼
Chandler长肥之后Joey简直晋级为新男神，智商不足的样子真是萌爆了！BTW真是越来越不喜欢Ross了好烦人，和寻妈记的Ted一样的人设怪不得都越来越令人感到烦躁。,7,2437,肉一
经典不解释,7,2450,流行教主
老友记真是百看不厌~大学里看了四年,7,2481,江枫渔火
钱德勒的眼镜真别扭,7,2488,剑雄
比上一季有趣。看过《神烦警探》之后很难觉得钱莫恋或者他们六个人的友情有什么令人赞叹的地方，尤其是即使说是best friend和soul mate，最后一集Chandler的恐惧都还是不能向Monica说而是要靠逃避，朋友们也还是一直说white lies，如果钱莫是像剧里塑造的很容易不信任人的人的话，这样的信任程度根本不足以支撑他们做夫妻或者best friend，像我的话我早就会逃走了。剧里的人物塑造都有这样的毛病，明明都有很值得挖掘的back story，结果每次这些性格问题都变成了些无意义的小打小闹，被sugar coated变成皆大欢喜的很肤浅的“事情都会变好”的结局，这样的喜剧只能说是维持表面的体面而已，好的喜剧是能够深层地治愈人的，让人真正相信再遍体鳞伤的人也能得到救赎。,7,2498,奋斗的大象??
这一季的monica和前几季格外不同，变得更美了，也安静很多，好像等待成为另一个身份让她更变得温和了吧。不过Chan的变来变去让我不太能把注意力集中在他的笑话上面。其他人还是老样子，Ross的偏执越发严重，Rachel的成长却十分明显，Pheobe和Joey依旧还是最善良可爱的人儿。,7,2412,Merindigo
sheldon对座位的执念 不就是是Joey对Rosita之爱的科学强化版么= =,7,2416,皮下真菌
这季有点水，但是名场面太真多，期待值拉的很满，悬念也很足,7,2448,深夜的阿斯伯格
前半季很乏味 后半季进入婚礼主线后拉回不少分,7,2458,凹凸
看过八遍了！,7,2466,咖啡薄荷糖
纠结！,7,2489,一条
finally,7,2493,柠檬??
Gary Oldman客串最後兩集！??( ??θ｀)ノ,7,2479,何倩彤
假如生活欺骗了你，请记得有我在你身边。,7,2480,好吧qad我来了
最爱的一对求婚了，感动死了。,6,2289,未完待续
求婚了求婚了，感动的一塌糊涂~~,6,2208,CC
钱德勒终于向莫尼卡求婚啦！莫尼卡结尾说的话真感人！,6,2213,布鲁斯
finally,6,2233,マクガフィン
渐入佳境,6,2284,弥霓
CHANDLER变胖了。Joey是越来越胖了。不过都还是很Q特。,6,2296,不知名逃脱大师
最后莫尼卡和钱德勒求婚的那里，真的是难以控制阿，太感人了，和最好的朋友相爱。就像钱德勒说的他把到了根本把不到的妹，而莫尼卡有钱德勒包容她理解她，天阿太幸福了,6,2240,孙道德
第六季把我笑撅了 谁懂啊！！,6,2266,猫不然??
钱德和莫妮卡要结婚了！！！OMG，看的我也想结婚了,6,2270,一直安达鲁??
补,6,2282,?? automagic
无与伦比,6,2245,之羽
何止是喜欢，简直是喜欢,6,2256,Scorpion
U 2 finally married!,6,2267,渡口无边
布鲁斯威利斯一出现，强烈感受到电视剧演员和电影演员的差别,6,2323,猫様
其实我不太喜欢MON 可能由于她有的时候强迫症的有点儿烦= =不过 最后理查德对C说内句好好对她的时候 还是把我戳中无误啊……,6,2324,北冰洋的海豹
Phoebe还是找Joey当备胎吧！好在又是一季大团圆结局。,6,2361,CobraCB
又是一个月的恶补~除了中间几集的闪回两人摸不清头脑之外，这还依然是那个完美的不可替代的神剧~最后一集最后五分钟哭成泪人，MON跪下来求婚的那一刻，我知道她是深思熟虑的~她毅然决然地拒绝了成熟前男友的邀约，这种女人无疑是勇敢的并且知道什么才是自己的归宿~我爱这些真实的男人女人们~JOEY够了！,6,2399,新世纪腐银战士
这季最好看了！,6,2303,打不死的大象
Phoebe:Chandler and Monica！！！Chandler and Monica！！！,6,2307,Moss大妖
S6E6太经典了！！！SE15不同的命运！好多笑点！最末，终于求婚了！超级感动！2016年7月末。,6,2333,紫领 爱
结婚了要,6,2348,可可熏
求婚不在于地点，更重要的是 你,6,2359,M.差
"When Chandler proposed in the end, I actually cried.",6,2383,Zoe
Rachel是push-over!,6,2387,贝克
最后一集的求婚虐心死了，烂透了，气死人了，不爽！烂！（2012）求婚那部分感觉不算特别好，感觉差点意思。（2021）,6,2319,十四
monica和chandler订婚了T T，感动死我了。,6,2353,未来有限事务所
虽然monica染发后很不好看，但还是被求婚打动到了！~,6,2328,Papaya
其实我爱richard的》。。怨念,6,2329,Slow Children
钱德勒开始发福。。。终于求婚了！找对象当找钱德勒好么！,6,2331,P
这一季里，Phoebe的麦克出现了。他们最后结婚了，那场婚礼我几乎是噙泪看的。Phoebe从小没有爸爸，十四岁起在大街上生活，谁知道在她独自成长的过程中吃了多少苦呢。太欣慰了，六个人里面最缺爱，最坚强的她，再也不会孤单了。,6,2347,暖暖
补,6,2384,QQ 闕歌
love u guys,6,2394,小量子
终于结婚了，从第一季到现在，其实很多时候不是被笑料逗笑的，而是感动于那些小小的温馨和默契,7,2407,鬼腳七
跟着老友记学英语：Mother kisser，monkey lover，chicken boy,7,2422,红拂夜跑
经典，无需赘言,7,2470,诸镇凝
足足笑了一个礼拜。,7,2485,谐音太郎
好看得不得了~~~美剧喜剧最爱,7,2494,美妙～
越來越不愛看……覺得編劇已經逐漸變成為編劇而編劇了……,7,2497,沉淪。與涅槃
for Monica and Chandler??,7,2402,放开那个浪味仙
终于结婚了TAT 戴眼镜的Chandler简直太帅气>///<,7,2406,望仔放弃减肥了
Chandler真好 在他预想的婚姻生活里不仅有和Monica的未来还愿意把Joey养在自家车库啊哈哈哈哈,7,2413,yakiya
我最爱的第七季,7,2421,Memento Mori
说实话这部配不上五星，因为Monica父母那些举动真的让我火大，气得我真的一直生气，可是啊，这季的最后钱莫真的结婚了。看到最后一集Monica穿着婚纱出现在现场直接就哭出来了。好心疼她，好心疼Chandler，他们两个因为原生家庭受了太多的苦，但是又找到了彼此的挚爱，真的足够了。,7,2428,尤物小猫
结婚了,7,2454,fakeshowease
钱德又瘦下来了~刚刚好~707夏绿蒂~714瑞秋的计划~,7,2462,喂，有人在吗？
这一季学会了留悬念，学会了激情四射，同时呢，有些情节实属凑数的鸡肋。钱勒德胖了，菲比老了拉头发了，莫妮卡头发长了，瑞秋头发短了，莫妮卡和钱勒德，结婚了。^_^,7,2490,重瞳
重温。薇诺娜·瑞德和加里·奥德曼两位客串印象最深刻，结婚戏码真是情景喜剧屡试不爽的季终伎俩。另外，结尾也被某剧抄去了啊。,7,2411,柯里昂
11227：差点以为第七季没有让我很惊喜的客串明星了，结果EP20冒出薇诺娜·瑞德，EP23 & 24 杀出加里·奥德曼。上季中越来越胖的钱德勒在这季前几集里瘦回来些了，可后面又慢慢胖回去了，然后从EP3开始戴眼镜了。这一季的同性元素也多了不少：EP3钱德勒蒸汽房裸体误坐岳父身上、EP4泰格等人的同性恋传闻、EP6罗斯与乔伊的沙发好眠、EP16罗斯的蕾丝前妻卡罗尔难得又出场、EP18罗斯被男学生“表白”、EP20瑞秋与大学朋友梅莉（薇诺娜·瑞德饰演）的“姬情”之吻，这一集菲比也吻了瑞秋、EP22钱德勒的异装“变性”生父终于亮相……第六季求婚成功的钱德勒与莫妮卡第七季终于也一波三折地结婚了。,7,2434,Panda的影音
最后两集一边狂笑一边大哭，钱德勒身上有太多能带入的地方。生活的魅力还没来得及向我全部展现，又对未来的日子燃起希望。 瑞秋明显老了啊??，钱德勒越来越有味道了。 另外真的真的很想参加朋友的婚礼，速速结婚啊,7,2436,别
加里奥德曼！！！！！！！！！！！！！！,7,2467,Hope·太多
Monica和Chandle终于结婚了T_T,7,2491,人间堂
OMG真的是加里·奥德曼和薇诺娜·瑞德,7,2499,水水
特别特别爱你们,7,2500,Yolo
钱钱戴眼镜好猥琐 Joey和Phoebe为什么....,7,2425,|
瑞秋的孩子到底是谁的。。。Ooo，结婚鸟。,7,2446,鬼 鬼 ??
钱钱终于和monika结婚鸟~~~朋友变炮友再变夫妻~~,7,2452,Maggie啊啊啊
8月10日,7,2459,影毒肥佬
这季明显不如之前了，前面很多集都笑不了两次，怎么分还那么高啊？我打一星来拉低一下,7,2469,豆友195675641
Finally，Married,7,2473,小瑾
Monica & Chandler got married.,7,2487,眠风兔
这是我的治愈剧,7,2513,Anday
Chandler Bing!!!! love,7,2535,Xuan
love and marriage  感动,7,2539,Chen
现在只锁定瑞秋乔伊和菲比的三人行了，嗯~,7,2541,福 禄 夀
浓浓的温情,7,2547,味漓
不是我最喜欢的，但是无比佩服,7,2562,淋
"2011,07,13",7,2598,侯铮
考研复试的时候花一个月看了10季。,7,2502,我要上斯坦福
钱德勒和莫妮卡喜结连理，终成眷属。一个月多看了七季，有一种看银魂时“看一集少一集”的感觉，属于在观看更多剧集后对每个人物形象有了更立体的形象了解后，渐入佳境的美剧。随之而来的还有我对乔伊和菲比的喜爱，他俩大概是在常人眼中非正常人类一挂，但个性鲜明又单纯。罗斯是我目前最不喜欢的角色。很可惜没有朋友一同观看，失去了情景喜剧观后闲聊的大乐趣，只能自己左右脑互相交谈。,7,2512,软蛋黄
永远的大爱~~~,7,2514,一直安达鲁??
★★★★★★★★★,7,2522,Ursula W
反正就是觉得Monica配不上小钱钱。,7,2524,NKN·乐析闻
So Chandler and Monica终于准备了一季之后步入婚姻殿堂，而Rachel也要跟Rose修成正果了吧！都有了孩子的羁绊…相比这两对儿，本季出彩的还是Joey and Phoebe，期待更多精彩故事~小钱钱不要再瘦了,7,2501,仓郡
只剩第十季了，怎么办？,7,2504,小东邪
原来是想十季的老友记没办法坚持下来，但是心里有时候总是会想他们六个人接下来会如何呢，所以还是把第七季下下来，现在源真不好找啊。看完，可能笑点没前面的多，有些是重复的桥段，但是越来越温情与感动，我想会在毕业之前看完的，恩~~,7,2519,memory
真心讨厌phoebe,7,2526,PepsiPussy
当钱德勒说“我注定要和你共度余生”时，嘴里含着一口皮蛋瘦肉粥的我竟有点鼻子发酸。and Rich is going to have a baby ！,7,2561,焦糖爆爆
赞不绝口,7,2563,之羽
盗版DVD年代,7,2569,麝明 Musk Ming
一生大爱,7,2587,看云闲人
友情一样值得用一生去珍惜,7,2503,追忆
They're getting married!,7,2525,lilac
有时候真是自尊心作祟，会满口跑飞机啊；有时候会对老友不满而当面指责啊，有时候会勾三搭四心里有个浮的；中了老友记的毒啊，谁没个颠三倒四不三不四的时候啊，大胆承认，想个方法解决，错就错了，总比憋出内伤的好啊，活在当下，别想着那么多,7,2538,阿卡迪亚
这一季带给我的感动真的过于珍贵了，谢谢老友记这部剧陪我度过了很多个孤独无聊的时刻。也很悲痛钱德勒的演员离世。记录一些很喜欢的片段：罗斯送菲比单车圆她的童年梦，骗她单车有灵魂，要好好学骑车，她一边说他在鬼扯一边悄悄对单车说别死噢；菲比和最好的前男友道别 乔伊安慰她 他根本不懂什么是科学 却许下愿意试试搞发明的承诺 让菲比开心；瑞秋和钱德勒趴在地上吃蛋糕，乔伊直接加入；乔伊追上菲比给她31岁的生日愿望“完美的吻”；Ross和儿子一起整蛊瑞秋；乔伊安慰钱德勒“She wants you for the rest of her life”; 钱德勒的父母；钱德勒以为莫妮卡怀孕后并没有吓跑而是买下婴儿服；最后的婚礼。,7,2543,柠檬茶有橙子味
不解释,7,2586,妙歌
加里·奥德曼的友情客串实在太让人惊喜了！！！钱德勒和莫妮卡的爱情长跑终于荒诞又美满的落幕～浪漫的一季！但让人烦躁的是无论Friends每季多出色，总会有一个角色论文比傻逼还要傻逼的傻逼……这季Joey绝对中枪。,7,2591,宇智耀耕
They are married!!,7,2599,【Kìd〗
结局又是一个大雷,7,2606,Lee winchester
一直以为让人从头笑到尾的喜剧才是可爱的，七季看完，看着怯懦的Chandler和强势的Monica的婚礼，突然就哭了，不再英俊并且有点小胖的Chan很认真地拉起了那个唠唠叨叨的老女孩的手，没什么好说的了。,7,2635,This Daisy
凡是Friends，不管第一季第二季还是第十季，我都打五星。。我是脑残粉！！！,7,2637,常在我心
chan复瘦的一季，好景不长啊~~,7,2603,puma1020
